store,sku,date,stock
219,100630105000002,2021-03-08,2
22,100630105000002,2021-03-08,3
221,100630105000002,2021-03-08,3
26,100630105000002,2021-03-08,4
27,100630105000002,2021-03-08,3
28,100630105000002,2021-03-08,5
29,100630105000002,2021-03-08,5
3,100630105000002,2021-03-08,1
3005,100630105000002,2021-03-08,9
3202,100630105000002,2021-03-08,1
3205,100630105000002,2021-03-08,5
3208,100630105000002,2021-03-08,3
3245,100630105000002,2021-03-08,4
35,100630105000002,2021-03-08,4
36,100630105000002,2021-03-08,2
37,100630105000002,2021-03-08,3
4,100630105000002,2021-03-08,4
4104,100630105000002,2021-03-08,3
4123,100630105000002,2021-03-08,2
4129,100630105000002,2021-03-08,3
4133,100630105000002,2021-03-08,6
4134,100630105000002,2021-03-08,7
42,100630105000002,2021-03-08,2
43,100630105000002,2021-03-08,2
44,100630105000002,2021-03-08,3
45,100630105000002,2021-03-08,2
46,100630105000002,2021-03-08,2
47,100630105000002,2021-03-08,7
4803,100630105000002,2021-03-08,2
4805,100630105000002,2021-03-08,2
4904,100630105000002,2021-03-08,6
4906,100630105000002,2021-03-08,4
5,100630105000002,2021-03-08,3
50,100630105000002,2021-03-08,9
51,100630105000002,2021-03-08,1
52,100630105000002,2021-03-08,5
55,100630105000002,2021-03-08,2
56,100630105000002,2021-03-08,2
57,100630105000002,2021-03-08,2
61,100630105000002,2021-03-08,2
63,100630105000002,2021-03-08,3
64,100630105000002,2021-03-08,3
67,100630105000002,2021-03-08,2
68,100630105000002,2021-03-08,3
69,100630105000002,2021-03-08,3
7,100630105000002,2021-03-08,3
73,100630105000002,2021-03-08,2
74,100630105000002,2021-03-08,2
76,100630105000002,2021-03-08,0
79,100630105000002,2021-03-08,7
8,100630105000002,2021-03-08,2
81,100630105000002,2021-03-08,3
82,100630105000002,2021-03-08,0
84,100630105000002,2021-03-08,3
85,100630105000002,2021-03-08,3
88,100630105000002,2021-03-08,3
89,100630105000002,2021-03-08,2
90,100630105000002,2021-03-08,3
91,100630105000002,2021-03-08,2
95,100630105000002,2021-03-08,3
96,100630105000002,2021-03-08,3
99,100630105000002,2021-03-08,2
220,100630105000002,2021-03-08,6
225,100630105000002,2021-03-08,5
VZ01,100630105000002,2021-03-08,1523
10,100630105000002,2021-03-09,3
100,100630105000002,2021-03-09,2
104,100630105000002,2021-03-09,2
105,100630105000002,2021-03-09,4
106,100630105000002,2021-03-09,5
109,100630105000002,2021-03-09,1
11,100630105000002,2021-03-09,3
114,100630105000002,2021-03-09,3
117,100630105000002,2021-03-09,3
119,100630105000002,2021-03-09,2
121,100630105000002,2021-03-09,7
122,100630105000002,2021-03-09,3
123,100630105000002,2021-03-09,4
130,100630105000002,2021-03-09,2
133,100630105000002,2021-03-09,3
135,100630105000002,2021-03-09,2
136,100630105000002,2021-03-09,5
141,100630105000002,2021-03-09,2
143,100630105000002,2021-03-09,8
144,100630105000002,2021-03-09,6
147,100630105000002,2021-03-09,3
149,100630105000002,2021-03-09,3
15,100630105000002,2021-03-09,6
150,100630105000002,2021-03-09,3
152,100630105000002,2021-03-09,3
156,100630105000002,2021-03-09,4
159,100630105000002,2021-03-09,6
160,100630105000002,2021-03-09,2
162,100630105000002,2021-03-09,3
163,100630105000002,2021-03-09,2
164,100630105000002,2021-03-09,5
166,100630105000002,2021-03-09,3
167,100630105000002,2021-03-09,3
168,100630105000002,2021-03-09,2
170,100630105000002,2021-03-09,2
171,100630105000002,2021-03-09,2
172,100630105000002,2021-03-09,5
173,100630105000002,2021-03-09,2
174,100630105000002,2021-03-09,4
175,100630105000002,2021-03-09,3
179,100630105000002,2021-03-09,3
18,100630105000002,2021-03-09,2
180,100630105000002,2021-03-09,3
181,100630105000002,2021-03-09,2
182,100630105000002,2021-03-09,2
183,100630105000002,2021-03-09,6
184,100630105000002,2021-03-09,2
185,100630105000002,2021-03-09,1
186,100630105000002,2021-03-09,2
188,100630105000002,2021-03-09,3
189,100630105000002,2021-03-09,3
201,100630105000002,2021-03-09,6
202,100630105000002,2021-03-09,6
203,100630105000002,2021-03-09,3
21,100630105000002,2021-03-09,3
213,100630105000002,2021-03-09,3
214,100630105000002,2021-03-09,3
215,100630105000002,2021-03-09,5
216,100630105000002,2021-03-09,3
217,100630105000002,2021-03-09,9
218,100630105000002,2021-03-09,1
219,100630105000002,2021-03-09,2
22,100630105000002,2021-03-09,3
221,100630105000002,2021-03-09,3
26,100630105000002,2021-03-09,4
27,100630105000002,2021-03-09,3
28,100630105000002,2021-03-09,5
29,100630105000002,2021-03-09,5
3,100630105000002,2021-03-09,2
3005,100630105000002,2021-03-09,9
3202,100630105000002,2021-03-09,1
3205,100630105000002,2021-03-09,5
3208,100630105000002,2021-03-09,3
3245,100630105000002,2021-03-09,4
35,100630105000002,2021-03-09,4
36,100630105000002,2021-03-09,2
37,100630105000002,2021-03-09,3
4,100630105000002,2021-03-09,4
4104,100630105000002,2021-03-09,3
4123,100630105000002,2021-03-09,2
4129,100630105000002,2021-03-09,3
4133,100630105000002,2021-03-09,6
4134,100630105000002,2021-03-09,7
42,100630105000002,2021-03-09,2
43,100630105000002,2021-03-09,2
44,100630105000002,2021-03-09,3
45,100630105000002,2021-03-09,2
46,100630105000002,2021-03-09,1
47,100630105000002,2021-03-09,7
4803,100630105000002,2021-03-09,2
4805,100630105000002,2021-03-09,2
4904,100630105000002,2021-03-09,6
4906,100630105000002,2021-03-09,4
5,100630105000002,2021-03-09,3
50,100630105000002,2021-03-09,9
51,100630105000002,2021-03-09,1
52,100630105000002,2021-03-09,5
55,100630105000002,2021-03-09,2
56,100630105000002,2021-03-09,2
57,100630105000002,2021-03-09,2
61,100630105000002,2021-03-09,2
63,100630105000002,2021-03-09,3
64,100630105000002,2021-03-09,3
67,100630105000002,2021-03-09,2
68,100630105000002,2021-03-09,3
69,100630105000002,2021-03-09,3
7,100630105000002,2021-03-09,3
73,100630105000002,2021-03-09,2
74,100630105000002,2021-03-09,3
76,100630105000002,2021-03-09,2
79,100630105000002,2021-03-09,7
8,100630105000002,2021-03-09,2
81,100630105000002,2021-03-09,3
82,100630105000002,2021-03-09,2
84,100630105000002,2021-03-09,3
85,100630105000002,2021-03-09,3
88,100630105000002,2021-03-09,3
89,100630105000002,2021-03-09,2
90,100630105000002,2021-03-09,3
91,100630105000002,2021-03-09,2
95,100630105000002,2021-03-09,3
96,100630105000002,2021-03-09,3
99,100630105000002,2021-03-09,2
220,100630105000002,2021-03-09,6
225,100630105000002,2021-03-09,5
VZ01,100630105000002,2021-03-09,1517
10,100630105000002,2021-03-10,3
100,100630105000002,2021-03-10,2
104,100630105000002,2021-03-10,2
105,100630105000002,2021-03-10,4
106,100630105000002,2021-03-10,5
109,100630105000002,2021-03-10,2
11,100630105000002,2021-03-10,3
114,100630105000002,2021-03-10,3
117,100630105000002,2021-03-10,3
119,100630105000002,2021-03-10,2
121,100630105000002,2021-03-10,7
122,100630105000002,2021-03-10,3
123,100630105000002,2021-03-10,4
130,100630105000002,2021-03-10,2
133,100630105000002,2021-03-10,3
135,100630105000002,2021-03-10,2
136,100630105000002,2021-03-10,5
141,100630105000002,2021-03-10,2
143,100630105000002,2021-03-10,8
144,100630105000002,2021-03-10,6
147,100630105000002,2021-03-10,3
149,100630105000002,2021-03-10,3
15,100630105000002,2021-03-10,6
150,100630105000002,2021-03-10,3
152,100630105000002,2021-03-10,3
156,100630105000002,2021-03-10,4
159,100630105000002,2021-03-10,6
160,100630105000002,2021-03-10,2
162,100630105000002,2021-03-10,2
163,100630105000002,2021-03-10,2
164,100630105000002,2021-03-10,5
166,100630105000002,2021-03-10,3
167,100630105000002,2021-03-10,3
168,100630105000002,2021-03-10,2
170,100630105000002,2021-03-10,2
171,100630105000002,2021-03-10,2
172,100630105000002,2021-03-10,5
173,100630105000002,2021-03-10,2
174,100630105000002,2021-03-10,4
175,100630105000002,2021-03-10,3
179,100630105000002,2021-03-10,3
18,100630105000002,2021-03-10,2
180,100630105000002,2021-03-10,3
181,100630105000002,2021-03-10,2
182,100630105000002,2021-03-10,2
183,100630105000002,2021-03-10,6
184,100630105000002,2021-03-10,2
185,100630105000002,2021-03-10,1
186,100630105000002,2021-03-10,2
188,100630105000002,2021-03-10,3
189,100630105000002,2021-03-10,3
201,100630105000002,2021-03-10,6
202,100630105000002,2021-03-10,6
203,100630105000002,2021-03-10,3
21,100630105000002,2021-03-10,3
213,100630105000002,2021-03-10,3
214,100630105000002,2021-03-10,3
215,100630105000002,2021-03-10,5
216,100630105000002,2021-03-10,3
217,100630105000002,2021-03-10,9
218,100630105000002,2021-03-10,1
219,100630105000002,2021-03-10,2
22,100630105000002,2021-03-10,3
221,100630105000002,2021-03-10,3
26,100630105000002,2021-03-10,4
27,100630105000002,2021-03-10,3
28,100630105000002,2021-03-10,5
29,100630105000002,2021-03-10,5
3,100630105000002,2021-03-10,1
3005,100630105000002,2021-03-10,9
3202,100630105000002,2021-03-10,1
3205,100630105000002,2021-03-10,5
3208,100630105000002,2021-03-10,3
3245,100630105000002,2021-03-10,4
35,100630105000002,2021-03-10,4
36,100630105000002,2021-03-10,2
37,100630105000002,2021-03-10,3
4,100630105000002,2021-03-10,4
4104,100630105000002,2021-03-10,3
4123,100630105000002,2021-03-10,2
4129,100630105000002,2021-03-10,3
4133,100630105000002,2021-03-10,6
4134,100630105000002,2021-03-10,7
42,100630105000002,2021-03-10,2
43,100630105000002,2021-03-10,2
44,100630105000002,2021-03-10,3
45,100630105000002,2021-03-10,2
46,100630105000002,2021-03-10,1
47,100630105000002,2021-03-10,7
4803,100630105000002,2021-03-10,2
4805,100630105000002,2021-03-10,2
4904,100630105000002,2021-03-10,6
4906,100630105000002,2021-03-10,4
5,100630105000002,2021-03-10,3
50,100630105000002,2021-03-10,9
51,100630105000002,2021-03-10,2
52,100630105000002,2021-03-10,5
55,100630105000002,2021-03-10,2
56,100630105000002,2021-03-10,2
57,100630105000002,2021-03-10,2
61,100630105000002,2021-03-10,2
63,100630105000002,2021-03-10,3
64,100630105000002,2021-03-10,3
67,100630105000002,2021-03-10,2
68,100630105000002,2021-03-10,3
69,100630105000002,2021-03-10,3
7,100630105000002,2021-03-10,3
73,100630105000002,2021-03-10,2
74,100630105000002,2021-03-10,4
76,100630105000002,2021-03-10,3
79,100630105000002,2021-03-10,7
8,100630105000002,2021-03-10,2
81,100630105000002,2021-03-10,3
82,100630105000002,2021-03-10,2
84,100630105000002,2021-03-10,3
85,100630105000002,2021-03-10,3
88,100630105000002,2021-03-10,3
89,100630105000002,2021-03-10,2
90,100630105000002,2021-03-10,3
91,100630105000002,2021-03-10,2
95,100630105000002,2021-03-10,3
96,100630105000002,2021-03-10,1
99,100630105000002,2021-03-10,2
220,100630105000002,2021-03-10,6
225,100630105000002,2021-03-10,5
VZ01,100630105000002,2021-03-10,1512
10,100630105000002,2021-03-11,3
100,100630105000002,2021-03-11,2
104,100630105000002,2021-03-11,2
105,100630105000002,2021-03-11,4
106,100630105000002,2021-03-11,5
109,100630105000002,2021-03-11,3
11,100630105000002,2021-03-11,3
114,100630105000002,2021-03-11,3
117,100630105000002,2021-03-11,3
119,100630105000002,2021-03-11,2
121,100630105000002,2021-03-11,7
122,100630105000002,2021-03-11,3
123,100630105000002,2021-03-11,4
130,100630105000002,2021-03-11,2
133,100630105000002,2021-03-11,2
135,100630105000002,2021-03-11,2
136,100630105000002,2021-03-11,5
141,100630105000002,2021-03-11,2
143,100630105000002,2021-03-11,8
144,100630105000002,2021-03-11,6
147,100630105000002,2021-03-11,3
149,100630105000002,2021-03-11,3
15,100630105000002,2021-03-11,6
150,100630105000002,2021-03-11,3
152,100630105000002,2021-03-11,3
156,100630105000002,2021-03-11,4
159,100630105000002,2021-03-11,6
160,100630105000002,2021-03-11,2
162,100630105000002,2021-03-11,2
163,100630105000002,2021-03-11,2
164,100630105000002,2021-03-11,5
166,100630105000002,2021-03-11,3
167,100630105000002,2021-03-11,3
168,100630105000002,2021-03-11,2
170,100630105000002,2021-03-11,2
171,100630105000002,2021-03-11,2
172,100630105000002,2021-03-11,5
173,100630105000002,2021-03-11,2
174,100630105000002,2021-03-11,4
175,100630105000002,2021-03-11,3
179,100630105000002,2021-03-11,3
18,100630105000002,2021-03-11,2
180,100630105000002,2021-03-11,3
181,100630105000002,2021-03-11,2
182,100630105000002,2021-03-11,2
183,100630105000002,2021-03-11,6
184,100630105000002,2021-03-11,2
185,100630105000002,2021-03-11,2
186,100630105000002,2021-03-11,2
188,100630105000002,2021-03-11,1
189,100630105000002,2021-03-11,3
201,100630105000002,2021-03-11,6
202,100630105000002,2021-03-11,6
203,100630105000002,2021-03-11,3
21,100630105000002,2021-03-11,3
213,100630105000002,2021-03-11,3
214,100630105000002,2021-03-11,3
215,100630105000002,2021-03-11,5
216,100630105000002,2021-03-11,3
217,100630105000002,2021-03-11,9
218,100630105000002,2021-03-11,1
219,100630105000002,2021-03-11,2
22,100630105000002,2021-03-11,3
221,100630105000002,2021-03-11,3
26,100630105000002,2021-03-11,4
27,100630105000002,2021-03-11,3
28,100630105000002,2021-03-11,5
29,100630105000002,2021-03-11,5
3,100630105000002,2021-03-11,0
3005,100630105000002,2021-03-11,9
3202,100630105000002,2021-03-11,1
3205,100630105000002,2021-03-11,5
3208,100630105000002,2021-03-11,3
3245,100630105000002,2021-03-11,4
35,100630105000002,2021-03-11,4
36,100630105000002,2021-03-11,2
37,100630105000002,2021-03-11,3
4,100630105000002,2021-03-11,4
4104,100630105000002,2021-03-11,3
4123,100630105000002,2021-03-11,2
4129,100630105000002,2021-03-11,3
4133,100630105000002,2021-03-11,6
4134,100630105000002,2021-03-11,7
42,100630105000002,2021-03-11,3
43,100630105000002,2021-03-11,2
44,100630105000002,2021-03-11,3
45,100630105000002,2021-03-11,2
46,100630105000002,2021-03-11,2
47,100630105000002,2021-03-11,7
4803,100630105000002,2021-03-11,2
4805,100630105000002,2021-03-11,2
4904,100630105000002,2021-03-11,6
4906,100630105000002,2021-03-11,4
5,100630105000002,2021-03-11,3
50,100630105000002,2021-03-11,9
51,100630105000002,2021-03-11,4
52,100630105000002,2021-03-11,5
55,100630105000002,2021-03-11,2
56,100630105000002,2021-03-11,2
57,100630105000002,2021-03-11,2
61,100630105000002,2021-03-11,2
63,100630105000002,2021-03-11,3
64,100630105000002,2021-03-11,3
67,100630105000002,2021-03-11,2
68,100630105000002,2021-03-11,3
69,100630105000002,2021-03-11,3
7,100630105000002,2021-03-11,3
73,100630105000002,2021-03-11,2
74,100630105000002,2021-03-11,4
76,100630105000002,2021-03-11,3
79,100630105000002,2021-03-11,7
8,100630105000002,2021-03-11,2
81,100630105000002,2021-03-11,2
82,100630105000002,2021-03-11,3
84,100630105000002,2021-03-11,3
85,100630105000002,2021-03-11,3
88,100630105000002,2021-03-11,3
89,100630105000002,2021-03-11,2
90,100630105000002,2021-03-11,3
91,100630105000002,2021-03-11,2
95,100630105000002,2021-03-11,3
96,100630105000002,2021-03-11,0
99,100630105000002,2021-03-11,2
220,100630105000002,2021-03-11,6
225,100630105000002,2021-03-11,5
VZ01,100630105000002,2021-03-11,1508
10,100630105000002,2021-03-12,3
100,100630105000002,2021-03-12,2
104,100630105000002,2021-03-12,2
105,100630105000002,2021-03-12,3
106,100630105000002,2021-03-12,5
109,100630105000002,2021-03-12,3
11,100630105000002,2021-03-12,3
114,100630105000002,2021-03-12,3
117,100630105000002,2021-03-12,3
119,100630105000002,2021-03-12,2
121,100630105000002,2021-03-12,7
122,100630105000002,2021-03-12,3
123,100630105000002,2021-03-12,4
130,100630105000002,2021-03-12,2
133,100630105000002,2021-03-12,2
135,100630105000002,2021-03-12,2
136,100630105000002,2021-03-12,5
141,100630105000002,2021-03-12,2
143,100630105000002,2021-03-12,8
144,100630105000002,2021-03-12,6
147,100630105000002,2021-03-12,3
149,100630105000002,2021-03-12,3
15,100630105000002,2021-03-12,6
150,100630105000002,2021-03-12,3
152,100630105000002,2021-03-12,3
156,100630105000002,2021-03-12,4
159,100630105000002,2021-03-12,6
160,100630105000002,2021-03-12,2
162,100630105000002,2021-03-12,1
163,100630105000002,2021-03-12,2
164,100630105000002,2021-03-12,5
166,100630105000002,2021-03-12,3
167,100630105000002,2021-03-12,3
168,100630105000002,2021-03-12,2
170,100630105000002,2021-03-12,2
171,100630105000002,2021-03-12,2
172,100630105000002,2021-03-12,5
173,100630105000002,2021-03-12,2
174,100630105000002,2021-03-12,4
175,100630105000002,2021-03-12,3
179,100630105000002,2021-03-12,3
18,100630105000002,2021-03-12,2
180,100630105000002,2021-03-12,3
181,100630105000002,2021-03-12,2
182,100630105000002,2021-03-12,2
183,100630105000002,2021-03-12,6
184,100630105000002,2021-03-12,1
185,100630105000002,2021-03-12,3
186,100630105000002,2021-03-12,2
188,100630105000002,2021-03-12,1
189,100630105000002,2021-03-12,3
201,100630105000002,2021-03-12,6
202,100630105000002,2021-03-12,6
203,100630105000002,2021-03-12,3
21,100630105000002,2021-03-12,3
213,100630105000002,2021-03-12,3
214,100630105000002,2021-03-12,3
215,100630105000002,2021-03-12,5
216,100630105000002,2021-03-12,2
217,100630105000002,2021-03-12,8
218,100630105000002,2021-03-12,1
219,100630105000002,2021-03-12,2
22,100630105000002,2021-03-12,3
221,100630105000002,2021-03-12,3
26,100630105000002,2021-03-12,4
27,100630105000002,2021-03-12,3
28,100630105000002,2021-03-12,5
29,100630105000002,2021-03-12,5
3,100630105000002,2021-03-12,1
3005,100630105000002,2021-03-12,9
3202,100630105000002,2021-03-12,1
3205,100630105000002,2021-03-12,5
3208,100630105000002,2021-03-12,3
3245,100630105000002,2021-03-12,4
35,100630105000002,2021-03-12,4
36,100630105000002,2021-03-12,2
37,100630105000002,2021-03-12,3
4,100630105000002,2021-03-12,4
4104,100630105000002,2021-03-12,3
4123,100630105000002,2021-03-12,2
4129,100630105000002,2021-03-12,3
4133,100630105000002,2021-03-12,6
4134,100630105000002,2021-03-12,7
42,100630105000002,2021-03-12,3
43,100630105000002,2021-03-12,2
44,100630105000002,2021-03-12,3
45,100630105000002,2021-03-12,2
46,100630105000002,2021-03-12,3
47,100630105000002,2021-03-12,7
4803,100630105000002,2021-03-12,2
4805,100630105000002,2021-03-12,2
4904,100630105000002,2021-03-12,6
4906,100630105000002,2021-03-12,4
5,100630105000002,2021-03-12,3
50,100630105000002,2021-03-12,9
51,100630105000002,2021-03-12,5
52,100630105000002,2021-03-12,5
55,100630105000002,2021-03-12,2
56,100630105000002,2021-03-12,2
57,100630105000002,2021-03-12,2
61,100630105000002,2021-03-12,2
63,100630105000002,2021-03-12,3
64,100630105000002,2021-03-12,3
67,100630105000002,2021-03-12,2
68,100630105000002,2021-03-12,3
69,100630105000002,2021-03-12,3
7,100630105000002,2021-03-12,3
73,100630105000002,2021-03-12,2
74,100630105000002,2021-03-12,4
76,100630105000002,2021-03-12,3
79,100630105000002,2021-03-12,7
8,100630105000002,2021-03-12,2
81,100630105000002,2021-03-12,2
82,100630105000002,2021-03-12,3
84,100630105000002,2021-03-12,3
85,100630105000002,2021-03-12,3
88,100630105000002,2021-03-12,3
89,100630105000002,2021-03-12,2
